TrainingRelease,ClassifierName,FilterName,SamplerName,SensitiveLearning,Precision,Recall,ROC_AUC,Kappa,TruePositive,FalsePositive,TrueNegative,FalseNegative
1,RandomForest,AttributeSelection(Backward),SpreadSubsample,false,0.32,0.0761904761904762,0.5554102891156463,0.08621076233183837,8.0,17.0,879.0,97.0
1,NaiveBayes,AttributeSelection(Backward),SpreadSubsample,false,0.6666666666666666,0.01904761904761905,0.4885044642857143,0.031392471017323884,2.0,1.0,895.0,103.0
1,IBk,AttributeSelection(Backward),SpreadSubsample,false,0.32,0.0761904761904762,0.515109481292517,0.08621076233183837,8.0,17.0,879.0,97.0
1,RandomForest,AttributeSelection(Backward),SMOTE,false,0.42857142857142855,0.02857142857142857,0.5346354166666667,0.04099708971276731,3.0,4.0,892.0,102.0
1,NaiveBayes,AttributeSelection(Backward),SMOTE,false,0.6666666666666666,0.01904761904761905,0.6997236394557823,0.031392471017323884,2.0,1.0,895.0,103.0
1,IBk,AttributeSelection(Backward),SMOTE,false,0.42857142857142855,0.02857142857142857,0.7043792517006803,0.04099708971276731,3.0,4.0,892.0,102.0
1,RandomForest,AttributeSelection(Forward),Resample,false,NaN,0.0,0.5,0.0,0.0,0.0,896.0,105.0
1,NaiveBayes,AttributeSelection(Forward),Resample,false,0.5,0.009523809523809525,0.6606983418367347,0.014828423331802872,1.0,1.0,895.0,104.0
1,IBk,AttributeSelection(Forward),Resample,false,NaN,0.0,0.7001488095238095,0.0,0.0,0.0,896.0,105.0
1,RandomForest,AttributeSelection(Forward),SpreadSubsample,false,0.32,0.0761904761904762,0.5554102891156463,0.08621076233183837,8.0,17.0,879.0,97.0
1,NaiveBayes,AttributeSelection(Forward),SpreadSubsample,false,0.6666666666666666,0.01904761904761905,0.4885044642857143,0.031392471017323884,2.0,1.0,895.0,103.0
1,IBk,AttributeSelection(Forward),SpreadSubsample,false,0.32,0.0761904761904762,0.515109481292517,0.08621076233183837,8.0,17.0,879.0,97.0
1,RandomForest,AttributeSelection(Forward),SMOTE,false,0.42857142857142855,0.02857142857142857,0.5346354166666667,0.04099708971276731,3.0,4.0,892.0,102.0
1,NaiveBayes,AttributeSelection(Forward),SMOTE,false,0.6666666666666666,0.01904761904761905,0.6997236394557823,0.031392471017323884,2.0,1.0,895.0,103.0
1,IBk,AttributeSelection(Forward),SMOTE,false,0.42857142857142855,0.02857142857142857,0.7043792517006803,0.04099708971276731,3.0,4.0,892.0,102.0
1,RandomForest,AttributeSelection(Bi-directional),Resample,false,NaN,0.0,0.5,0.0,0.0,0.0,896.0,105.0
1,NaiveBayes,AttributeSelection(Bi-directional),Resample,false,0.5,0.009523809523809525,0.6606983418367347,0.014828423331802872,1.0,1.0,895.0,104.0
1,IBk,AttributeSelection(Bi-directional),Resample,false,NaN,0.0,0.7001488095238095,0.0,0.0,0.0,896.0,105.0
1,RandomForest,AttributeSelection(Bi-directional),SpreadSubsample,false,0.32,0.0761904761904762,0.5554102891156463,0.08621076233183837,8.0,17.0,879.0,97.0
1,NaiveBayes,AttributeSelection(Bi-directional),SpreadSubsample,false,0.6666666666666666,0.01904761904761905,0.4885044642857143,0.031392471017323884,2.0,1.0,895.0,103.0
1,IBk,AttributeSelection(Bi-directional),SpreadSubsample,false,0.32,0.0761904761904762,0.515109481292517,0.08621076233183837,8.0,17.0,879.0,97.0
1,RandomForest,AttributeSelection(Bi-directional),SMOTE,false,0.42857142857142855,0.02857142857142857,0.5346354166666667,0.04099708971276731,3.0,4.0,892.0,102.0
1,NaiveBayes,AttributeSelection(Bi-directional),SMOTE,false,0.6666666666666666,0.01904761904761905,0.6997236394557823,0.031392471017323884,2.0,1.0,895.0,103.0
1,IBk,AttributeSelection(Bi-directional),SMOTE,false,0.42857142857142855,0.02857142857142857,0.7043792517006803,0.04099708971276731,3.0,4.0,892.0,102.0
1,RandomForest,NotSet,NotSet,true,NaN,0.0,0.5185267857142857,0.0,0.0,0.0,896.0,105.0
